Ê±¼ä,H1,H2,H3,HT1,HT2
             1.94000,            50.84315,            51.78766,            31.97666,            50.52440,            44.61281
             1.94500,            50.83293,            51.33660,            29.92865,            50.51816,            43.19599
             1.95000,            50.82381,            50.58432,            27.82935,            50.51258,            41.69835
             1.95500,            50.81415,            49.62708,            25.39832,            50.50667,            40.12380
             1.96000,            50.80556,            48.61345,            22.67079,            50.50142,            38.48583
             1.96500,            50.79641,            47.54813,            20.78886,            50.49581,            36.76971
             1.97000,            50.78832,            46.45912,            19.88299,            50.49085,            34.99591
             1.97500,            50.77966,            45.25753,            19.30565,            50.48553,            33.13052
             1.98000,            50.77201,            43.95458,            18.87972,            50.48085,            31.18719
             1.98500,            50.76380,            42.57406,            18.53353,            50.47579,            29.18235
             1.99000,            50.75658,            41.09990,            18.24697,            50.47135,            27.12272
             1.99500,            50.74878,            39.55960,            17.99193,            50.46656,            24.73741
             2.00000,            50.74195,            37.94286,            17.77028,            50.46236,            22.04746
             2.00500,            50.73454,            36.25927,            17.56272,            50.45782,            20.14392
             2.01000,            50.72810,            34.50493,            17.37877,            50.45384,            19.21089
             2.01500,            50.72105,            32.66934,            17.19291,            50.44950,            18.64843
             2.02000,            50.71495,            30.74559,            17.03945,            50.44573,            18.24546
             2.02500,            50.31015,            28.76923,            16.88430,            50.44158,            17.91228
             2.03000,            49.59717,            26.72739,            16.74655,            50.43801,            17.64756
             2.03500,            48.68894,            24.37597,            16.60351,            50.43405,            17.40421
             2.04000,            47.71493,            21.71879,            16.47583,            50.43066,            17.20294
             2.04500,            46.68320,            19.81724,            16.35389,            50.42689,            17.00553
             2.05000,            45.62781,            18.79269,            16.23909,            50.42369,            16.84042
             2.05500,            44.46017,            18.23138,            16.12779,            50.03013,            16.67141
             2.06000,            43.19226,            17.83308,            16.02466,            49.32998,            16.52528
             2.06500,            41.84680,            17.50567,            15.92058,            48.43455,            16.38611
             2.07000,            40.40774,            17.23651,            15.82517,            47.47122,            16.25495
             2.07500,            38.90197,            17.01047,            15.72849,            46.44982,            16.12710
             2.08000,            37.31920,            16.80502,            15.63993,            45.40358,            16.01197
             2.08500,            35.66953,            16.62486,            15.54972,            44.24665,            15.89721
             2.09000,            33.94829,            16.45531,            15.46716,            42.98946,            15.79294
             2.09500,            32.14667,            16.30318,            15.38263,            41.65472,            15.68802
             2.10000,            30.25658,            16.15233,            15.30534,            40.22651,            15.59257
             2.10500,            28.31268,            16.02933,            15.22582,            38.73142,            15.49587
             2.11000,            26.30249,            15.89324,            15.15319,            37.15925,            15.39753
             2.11500,            23.99528,            15.78124,            15.07812,            35.52020,            15.31826
             2.12000,            21.38637,            15.66071,            15.00964,            33.80941,            15.22653
             2.12500,            19.48354,            15.56141,            14.93854,            32.01858,            15.15331
             2.13000,            18.41070,            15.45143,            14.87376,            30.13930,            15.06714
             2.13500,            17.70049,            15.36161,            14.79862,            28.20578,            14.99912
             2.14000,            17.27688,            15.26017,            14.74636,            26.20578,            14.91777
             2.14500,            16.95151,            15.17824,            14.67399,            23.91332,            14.85434
             2.15000,            16.69503,            15.08398,            14.61438,            21.32085,            14.77726
             2.15500,            16.46410,            15.00874,            14.55470,            19.78079,            14.71786
             2.16000,            16.27304,            14.92064,            14.49146,            19.36275,            14.64457
             2.16500,            16.08880,            14.85114,            14.44066,            19.49527,            14.58875
             2.17000,            15.93381,            14.76836,            14.38114,            19.96658,            14.51884
             2.17500,            15.77761,            14.70386,            14.33269,            20.64489,            14.45879
             2.18000,            15.64133,            14.62574,            14.27729,            21.41184,            14.40079
             2.18500,            15.88106,            14.56561,            14.22943,            22.30718,            14.34330
             2.19000,            16.41856,            14.49158,            14.17563,            23.34848,            14.28777
             2.19500,            17.15329,            14.43531,            14.12946,            24.48272,            14.23261
             2.20000,            17.97843,            14.36491,            14.07736,            25.71641,            14.17304
             2.20500,            18.87435,            14.30240,            14.03284,            27.03271,            14.12619
             2.21000,            19.79765,            14.24449,            13.98236,            28.43212,            14.07013
             2.21500,            20.82251,            14.17821,            13.93939,            29.90351,            14.02544
             2.22000,            21.96006,            14.13185,            13.89043,            31.45732,            13.97327
             2.22500,            23.16452,            14.06818,            13.84891,            33.10079,            13.92903
             2.23000,            24.46327,            14.02417,            13.80138,            34.85136,            13.87827
             2.23500,            25.84148,            13.96273,            13.76123,            36.65347,            13.83552
             2.24000,            27.29499,            13.91467,            13.71503,            38.52071,            13.78630
             2.24500,            28.80701,            13.86120,            13.67615,            40.67518,            13.73560
             2.25000,            30.40533,            13.81652,            13.63120,            43.13255,            13.69674
             2.25500,            32.08301,            13.76512,            13.59352,            44.95396,            13.64794
             2.26000,            33.86684,            13.72411,            13.54974,            45.99512,            13.61058
             2.26500,            35.69511,            14.02339,            13.51317,            46.65707,            13.56318
             2.27000,            37.58968,            14.62119,            13.46111,            47.06751,            13.52710
             2.27500,            39.76004,            15.40250,            13.43457,            47.33690,            13.48095
             2.28000,            42.23278,            16.27878,            13.38414,            47.53697,            13.44603
             2.28500,            44.08002,            17.21525,            13.34947,            47.70738,            13.40103
             2.29000,            45.15659,            18.18446,            13.30861,            47.84188,            13.36718
             2.29500,            45.84448,            19.24150,            13.27545,            47.96337,            13.32326
             2.30000,            46.29331,            20.37394,            13.23562,            48.06613,            13.29041
             2.30500,            46.58387,            21.59375,            13.20340,            48.16214,            13.58943
             2.31000,            46.81679,            22.91204,            13.16441,            48.24806,            14.17543
             2.31500,            47.00314,            24.30601,            13.13301,            48.31915,            14.96272
             2.32000,            47.16073,            25.77684,            13.09479,            48.39197,            15.82937
             2.32500,            47.30032,            27.30193,            13.06413,            48.44750,            16.77383
             2.33000,            47.42469,            28.91335,            13.02663,            48.51542,            17.73479
             2.33500,            47.53645,            30.59877,            12.99667,            48.56074,            18.78000
             2.34000,            47.64348,            32.39000,            12.95983,            48.62007,            19.89877
             2.34500,            47.72724,            34.22270,            13.26433,            48.65787,            21.12234
             2.35000,            47.81881,            36.11376,            13.84486,            48.70477,            22.42735
             2.35500,            47.89178,            38.28160,            14.62660,            48.74183,            23.82528
             2.36000,            47.96914,            40.73028,            15.48869,            48.78225,            25.28298
             2.36500,            48.03030,            42.60884,            16.42953,            48.81666,            26.81211
             2.37000,            48.09791,            43.72826,            17.38744,            48.85475,            28.40973
             2.37500,            48.15277,            44.47479,            18.41004,            48.88404,            30.09799
             2.38000,            48.21067,            44.95180,            19.52068,            48.91808,            31.87384
             2.38500,            48.25833,            45.29394,            20.73697,            48.94372,            33.70892
             2.39000,            48.30730,            45.54630,            22.03444,            48.97449,            35.59365
             2.39500,            48.35107,            45.77601,            23.42550,            48.99707,            37.74923
             2.40000,            48.39511,            45.95341,            24.87602,            49.02510,            40.18138
             2.40500,            48.43412,            46.12671,            26.39002,            49.04731,            42.06437
             2.41000,            48.47379,            46.26565,            27.98760,            49.07099,            43.20045
             2.41500,            48.50868,            46.40789,            29.66046,            49.09066,            43.96280
             2.42000,            48.54458,            46.52484,            31.43513,            49.11213,            44.45436
             2.42500,            48.57591,            46.63846,            33.25463,            49.13604,            44.80967
             2.43000,            48.60008,            46.73805,            35.13847,            49.14869,            45.07291
             2.43500,            48.63592,            46.83903,            37.27249,            49.17051,            45.31227
             2.44000,            48.65816,            46.92305,            39.69455,            49.18174,            45.49833
             2.44500,            48.69148,            47.01076,            41.57235,            49.20221,            45.67132
             2.45000,            48.71130,            47.08363,            42.73103,            49.21759,            45.82478
             2.45500,            48.74843,            47.16146,            43.49989,            49.23215,            45.96646
             2.46000,            48.75930,            47.22549,            44.01230,            49.23657,            46.09716
             2.46500,            48.79395,            47.29526,            44.68140,            49.25714,            46.20981
             2.47000,            48.80306,            47.34960,            45.54727,            49.25983,            46.32237
             2.47500,            48.83604,            47.41441,            46.56395,            49.28063,            46.42173
             2.48000,            48.84888,            47.46299,            47.63569,            49.28290,            46.51826
             2.48500,            48.87578,            47.51411,            48.75771,            49.30303,            46.60386
             2.49000,            48.88565,            47.56449,            49.88869,            49.30460,            46.68879
             2.49500,            48.91092,            47.61165,            51.03979,            49.32403,            46.76412
             2.50000,            48.91782,            47.65776,            52.29040,            49.32490,            46.83980
             2.50500,            48.94282,            47.70076,            53.61665,            49.34156,            47.20809
             2.51000,            48.94898,            47.74298,            55.03429,            49.34354,            47.84785
             2.51500,            48.97306,            47.78227,            56.51976,            49.35989,            48.67447
             2.52000,            48.97831,            47.82103,            58.07392,            49.36143,            49.59448
             2.52500,            49.00146,            47.85702,            59.67806,            49.37733,            50.58217
             2.53000,            49.00582,            47.89274,            61.35854,            49.37836,            51.59906
             2.53500,            49.02604,            47.93167,            63.10768,            49.39377,            52.64549
             2.54000,            49.03128,            47.95845,            64.95233,            49.39434,            53.79974
